sheet,cell,media_name,stack_bb,hero_pos,villain_pos,spot,suggested_filename,positions_found,spot_hints,near_up,near_left,near_corner
Main,O5,image433.png,30bb,HJ,UTG,rfi,30bb_hj_vs_utg_Main_O5.png,HJ;UTG,,,,
Main,N6,image434.png,30bb,CO,UTG,rfi,30bb_co_vs_utg_Main_N6.png,CO;UTG;HJ,,,,
Main,O6,image434.png,30bb,CO,UTG,rfi,30bb_co_vs_utg_Main_O6.png,CO;UTG;HJ,,,,
Main,N7,image434.png,30bb,BTN,UTG,rfi,30bb_btn_vs_utg_Main_N7.png,BTN;UTG;HJ;CO,,,,
Main,O7,image434.png,30bb,BTN,UTG,rfi,30bb_btn_vs_utg_Main_O7.png,BTN;UTG;HJ;CO,,,,
Main,N8,image436.png,30bb,SB,UTG,rfi,30bb_sb_vs_utg_Main_N8.png,SB;UTG;HJ;CO;BTN,,,,
Main,N9,image437.png,30bb,BB,UTG,rfi,30bb_bb_vs_utg_Main_N9.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,O8,image438.png,30bb,SB,UTG,rfi,30bb_sb_vs_utg_Main_O8.png,SB;UTG;HJ;CO;BTN,,,,
Main,O9,image439.png,30bb,BB,UTG,rfi,30bb_bb_vs_utg_Main_O9.png,BB;SB;UTG;HJ;CO;BTN,,,,
Main,N27,image448.png,30bb,BTN,UTG,rfi,30bb_btn_vs_utg_Main_N27.png,BTN;UTG;HJ;CO,,,,
Main,O27,image448.png,30bb,BTN,UTG,jam,30bb_btn_vs_utg_Main_O27.png,BTN;UTG;HJ;CO,,,,
Main,N36,image449.png,30bb,CO,UTG,rfi,30bb_co_vs_utg_Main_N36.png,CO;SB;BB;UTG;HJ,,,,
Main,O36,image449.png,30bb,CO,UTG,jam,30bb_co_vs_utg_Main_O36.png,CO;SB;BB;UTG;HJ,,,,
Main,N37,image450.png,30bb,BTN,UTG,rfi,30bb_btn_vs_utg_Main_N37.png,BTN;BB;UTG;HJ;CO,,,,
Main,O37,image450.png,30bb,BTN,UTG,jam,30bb_btn_vs_utg_Main_O37.png,BTN;BB;UTG;HJ;CO,,,,
Main,N38,image451.png,30bb,SB,UTG,rfi,30bb_sb_vs_utg_Main_N38.png,SB;UTG;HJ;CO;BTN,,,,
Main,N39,image452.png,30bb,BB,UTG,rfi,30bb_bb_vs_utg_Main_N39.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,O38,image453.png,30bb,SB,UTG,jam,30bb_sb_vs_utg_Main_O38.png,SB;UTG;HJ;CO;BTN,,,,
Main,O39,image454.png,30bb,BB,UTG,jam,30bb_bb_vs_utg_Main_O39.png,BB;SB;UTG;HJ;CO;BTN,,,,
Main,N46,image455.png,30bb,BTN,UTG,rfi,30bb_btn_vs_utg_Main_N46.png,BTN;SB;BB;UTG;HJ;CO,,,,
Main,N47,image456.png,30bb,SB,UTG,rfi,30bb_sb_vs_utg_Main_N47.png,SB;BB;UTG;HJ;CO;BTN,,,,
Main,N48,image457.png,30bb,BB,UTG,rfi,30bb_bb_vs_utg_Main_N48.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,O46,image458.png,30bb,BTN,UTG,jam,30bb_btn_vs_utg_Main_O46.png,BTN;SB;BB;UTG;HJ;CO,,,,
Main,O47,image459.png,30bb,SB,UTG,jam,30bb_sb_vs_utg_Main_O47.png,SB;BB;BTN;UTG;HJ;CO,,,,
Main,O48,image460.png,30bb,BB,UTG,jam,30bb_bb_vs_utg_Main_O48.png,BB;BTN;SB;UTG;HJ;CO,,,,
Main,N56,image461.png,30bb,SB,UTG,rfi,30bb_sb_vs_utg_Main_N56.png,SB;BB;UTG;HJ;CO;BTN,,,,
Main,N57,image462.png,30bb,SB,UTG,rfi,30bb_sb_vs_utg_Main_N57.png,SB;UTG;HJ;CO;BTN,,,,
Main,O56,image463.png,30bb,SB,UTG,jam,30bb_sb_vs_utg_Main_O56.png,SB;BB;UTG;HJ;CO;BTN,,,,
Main,O57,image464.png,30bb,SB,UTG,jam,30bb_sb_vs_utg_Main_O57.png,SB;BB;UTG;HJ;CO;BTN,,,,
Main,N69,image465.png,30bb,BB,UTG,rfi,30bb_bb_vs_utg_Main_N69.png,SB;UTG;HJ;CO;BTN,,,,
Main,O69,image466.png,30bb,BB,UTG,jam,30bb_bb_vs_utg_Main_O69.png,SB;HJ;CO;BTN,,,,
Main,N70,image467.png,30bb,BB,UTG,rfi,30bb_bb_vs_utg_Main_N70.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,O70,image468.png,30bb,BB,UTG,jam,30bb_bb_vs_utg_Main_O70.png,BB;HJ;CO;BTN;SB,,,,
Main,H13,image469.png,20bb,HJ,UTG,rfi,20bb_hj_vs_utg_Main_H13.png,HJ;CO;BTN;SB;BB;UTG,,,,
Main,I13,image469.png,20bb,BTN,UTG,jam,20bb_btn_vs_utg_Main_I13.png,BTN;SB;BB;UTG,,,,
Main,H14,image470.png,20bb,HJ,UTG,rfi,20bb_hj_vs_utg_Main_H14.png,HJ;CO;BTN;SB;BB;UTG,,,,
Main,I14,image470.png,20bb,HJ,UTG,jam,20bb_hj_vs_utg_Main_I14.png,HJ;SB;BB;UTG,,,,
Main,H15,image471.png,20bb,CO,UTG,rfi,20bb_co_vs_utg_Main_H15.png,CO;BTN;SB;BB;UTG;HJ,,,,
Main,I15,image471.png,20bb,CO,UTG,jam,20bb_co_vs_utg_Main_I15.png,CO;BB;UTG;HJ,,,,
Main,H16,image472.png,20bb,BTN,UTG,rfi,20bb_btn_vs_utg_Main_H16.png,BTN;SB;BB;UTG;HJ;CO,,,,
Main,I16,image472.png,20bb,BTN,UTG,jam,20bb_btn_vs_utg_Main_I16.png,BTN;UTG;HJ;CO,,,,
Main,H17,image473.png,20bb,SB,UTG,rfi,20bb_sb_vs_utg_Main_H17.png,SB;BB;UTG;HJ;CO;BTN,,,,
Main,I17,image473.png,20bb,SB,UTG,jam,20bb_sb_vs_utg_Main_I17.png,SB;UTG;HJ;CO;BTN,,,,
Main,H18,image474.png,20bb,BB,UTG,rfi,20bb_bb_vs_utg_Main_H18.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,I18,image474.png,20bb,BB,UTG,jam,20bb_bb_vs_utg_Main_I18.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,H25,image475.png,20bb,HJ,UTG,rfi,20bb_hj_vs_utg_Main_H25.png,HJ;SB;BB;UTG,,,,
Main,I25,image475.png,20bb,HJ,UTG,jam,20bb_hj_vs_utg_Main_I25.png,HJ;UTG,,,,
Main,H26,image476.png,20bb,CO,UTG,rfi,20bb_co_vs_utg_Main_H26.png,CO;BB;HJ;UTG,,,,
Main,I26,image476.png,20bb,CO,UTG,jam,20bb_co_vs_utg_Main_I26.png,CO;UTG;HJ,,,,
Main,H27,image477.png,20bb,BTN,UTG,rfi,20bb_btn_vs_utg_Main_H27.png,BTN;HJ;CO;UTG,,,,
Main,I27,image477.png,20bb,BTN,UTG,jam,20bb_btn_vs_utg_Main_I27.png,BTN;UTG;HJ;CO,,,,
Main,H28,image478.png,20bb,SB,UTG,rfi,20bb_sb_vs_utg_Main_H28.png,SB;HJ;CO;BTN;UTG,,,,
Main,I28,image478.png,20bb,SB,UTG,jam,20bb_sb_vs_utg_Main_I28.png,SB;UTG;HJ;CO;BTN,,,,
Main,H29,image479.png,20bb,BB,UTG,rfi,20bb_bb_vs_utg_Main_H29.png,BB;HJ;CO;BTN;SB;UTG,,,,
Main,I29,image479.png,20bb,BB,UTG,rfi,20bb_bb_vs_utg_Main_I29.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,H36,image480.png,20bb,CO,UTG,rfi,20bb_co_vs_utg_Main_H36.png,CO;SB;BB;HJ;UTG,,,,
Main,I36,image480.png,20bb,CO,UTG,jam,20bb_co_vs_utg_Main_I36.png,CO;HJ;UTG,,,,
Main,H37,image481.png,20bb,BTN,UTG,rfi,20bb_btn_vs_utg_Main_H37.png,BTN;BB;HJ;CO;UTG,,,,
Main,I37,image481.png,20bb,BTN,UTG,jam,20bb_btn_vs_utg_Main_I37.png,BTN;HJ;UTG;CO,,,,
Main,H38,image482.png,20bb,SB,UTG,rfi,20bb_sb_vs_utg_Main_H38.png,SB;HJ;CO;BTN;UTG,,,,
Main,I38,image482.png,20bb,SB,UTG,jam,20bb_sb_vs_utg_Main_I38.png,SB;UTG;HJ;CO;BTN,,,,
Main,H39,image483.png,20bb,BB,UTG,rfi,20bb_bb_vs_utg_Main_H39.png,BB;HJ;CO;BTN;SB;UTG,,,,
Main,I39,image483.png,20bb,BB,UTG,jam,20bb_bb_vs_utg_Main_I39.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,H56,image484.png,20bb,SB,UTG,rfi,20bb_sb_vs_utg_Main_H56.png,SB;BB;BTN;UTG;HJ;CO,,,,
Main,I56,image485.png,20bb,SB,UTG,jam,20bb_sb_vs_utg_Main_I56.png,SB;UTG;HJ;CO;BTN,,,,
Main,H57,image486.png,20bb,SB,UTG,rfi,20bb_sb_vs_utg_Main_H57.png,SB;BTN;UTG;HJ;CO,,,,
Main,I57,image486.png,20bb,SB,UTG,jam,20bb_sb_vs_utg_Main_I57.png,SB;UTG;HJ;CO;BTN,,,,
Main,H58,image487.png,20bb,BB,UTG,rfi,20bb_bb_vs_utg_Main_H58.png,BB;BTN;SB;HJ;CO,,,,
Main,I58,image488.png,20bb,BB,UTG,jam,20bb_bb_vs_utg_Main_I58.png,BB;HJ;CO;BTN;SB,,,,
Main,H59,image489.png,20bb,BB,UTG,rfi,20bb_bb_vs_utg_Main_H59.png,BB;BTN;SB;HJ;CO,,,,
Main,I59,image489.png,20bb,BB,UTG,jam,20bb_bb_vs_utg_Main_I59.png,BB;HJ;CO;BTN;SB,,,,
Main,H46,image490.png,20bb,BTN,UTG,rfi,20bb_btn_vs_utg_Main_H46.png,BTN;SB;BB;CO;UTG;HJ,,,,
Main,I46,image490.png,20bb,BTN,UTG,jam,20bb_btn_vs_utg_Main_I46.png,BTN;CO;UTG;HJ,,,,
Main,H47,image491.png,20bb,SB,UTG,rfi,20bb_sb_vs_utg_Main_H47.png,SB;BB;CO;BTN;UTG;HJ,,,,
Main,I47,image491.png,20bb,SB,UTG,jam,20bb_sb_vs_utg_Main_I47.png,SB;UTG;HJ;CO;BTN,,,,
Main,H48,image492.png,20bb,BB,UTG,rfi,20bb_bb_vs_utg_Main_H48.png,BB;CO;BTN;SB;UTG;HJ,,,,
Main,I48,image492.png,20bb,BB,UTG,jam,20bb_bb_vs_utg_Main_I48.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,H69,image493.png,20bb,BB,UTG,rfi,20bb_bb_vs_utg_Main_H69.png,BB;BTN;SB;HJ;CO,,,,
Main,I69,image494.png,20bb,BB,UTG,jam,20bb_bb_vs_utg_Main_I69.png,BB;HJ;CO;BTN;SB,,,,
Main,H70,image495.png,20bb,BB,UTG,rfi,20bb_bb_vs_utg_Main_H70.png,BB;BTN;SB;HJ;CO,,,,
Main,I70,image495.png,20bb,BB,UTG,jam,20bb_bb_vs_utg_Main_I70.png,BB;HJ;CO;BTN;SB,,,,
Main,B46,image496.png,15bb,BTN,UTG,rfi,15bb_btn_vs_utg_Main_B46.png,BTN;SB;BB;CO;UTG;HJ,,,,
Main,C46,image496.png,15bb,BTN,UTG,rfi,15bb_btn_vs_utg_Main_C46.png,BTN;CO;UTG;HJ,,,,
Main,B47,image497.png,15bb,SB,UTG,rfi,15bb_sb_vs_utg_Main_B47.png,SB;BB;CO;BTN;UTG;HJ,,,,
Main,C47,image497.png,15bb,SB,UTG,rfi,15bb_sb_vs_utg_Main_C47.png,SB;UTG;HJ;CO;BTN,,,,
Main,B48,image498.png,15bb,BB,UTG,rfi,15bb_bb_vs_utg_Main_B48.png,BB;CO;BTN;SB;UTG;HJ,,,,
Main,C48,image498.png,15bb,BB,UTG,rfi,15bb_bb_vs_utg_Main_C48.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,B57,image499.png,15bb,SB,UTG,rfi,15bb_sb_vs_utg_Main_B57.png,SB;BTN;UTG;HJ;CO,,,,
Main,C57,image499.png,15bb,SB,UTG,rfi,15bb_sb_vs_utg_Main_C57.png,SB;UTG;HJ;CO;BTN,,,,
Main,B59,image500.png,15bb,BB,UTG,rfi,15bb_bb_vs_utg_Main_B59.png,BB;BTN;SB;HJ;CO,,,,
Main,C59,image500.png,15bb,BB,UTG,rfi,15bb_bb_vs_utg_Main_C59.png,BB;HJ;CO;BTN;SB,,,,
Main,Y3,image501.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Y3.png,UTG,,,,
Main,Z3,image501.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Z3.png,UTG,,,,
Main,Y4,image502.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Y4.png,UTG,,,,
Main,Z4,image502.png,100bb,UTG,UTG,rfi,100bb_utg_vs_utg_Main_Z4.png,UTG,,,,
Main,Y5,image503.png,100bb,HJ,UTG,rfi,100bb_hj_vs_utg_Main_Y5.png,HJ;UTG,,,,
Main,Z5,image503.png,100bb,HJ,UTG,rfi,100bb_hj_vs_utg_Main_Z5.png,HJ;UTG,,,,
Main,Y6,image504.png,100bb,CO,UTG,rfi,100bb_co_vs_utg_Main_Y6.png,CO;UTG;HJ,,,,
Main,Z6,image504.png,100bb,CO,UTG,rfi,100bb_co_vs_utg_Main_Z6.png,CO;UTG;HJ,,,,
Main,Y7,image505.png,100bb,BTN,UTG,rfi,100bb_btn_vs_utg_Main_Y7.png,BTN;UTG;HJ;CO,,,,
Main,Z7,image505.png,100bb,BTN,UTG,rfi,100bb_btn_vs_utg_Main_Z7.png,BTN;UTG;HJ;CO,,,,
Main,Y8,image506.png,100bb,SB,UTG,rfi,100bb_sb_vs_utg_Main_Y8.png,SB;UTG;HJ;CO;BTN,,,,
Main,Z8,image506.png,100bb,SB,UTG,rfi,100bb_sb_vs_utg_Main_Z8.png,SB;UTG;HJ;CO;BTN,,,,
Main,Y9,image507.png,100bb,BB,UTG,rfi,100bb_bb_vs_utg_Main_Y9.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,Z9,image507.png,100bb,BB,UTG,rfi,100bb_bb_vs_utg_Main_Z9.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,H3,image508.png,20bb,UTG,UTG,rfi,20bb_utg_vs_utg_Main_H3.png,UTG,,,,
Main,I3,image508.png,20bb,UTG,UTG,rfi,20bb_utg_vs_utg_Main_I3.png,UTG,,,,
Main,H4,image509.png,20bb,UTG,UTG,rfi,20bb_utg_vs_utg_Main_H4.png,UTG,,,,
Main,I4,image509.png,20bb,UTG,UTG,rfi,20bb_utg_vs_utg_Main_I4.png,UTG,,,,
Main,H5,image510.png,20bb,HJ,UTG,rfi,20bb_hj_vs_utg_Main_H5.png,HJ;UTG,,,,
Main,I5,image510.png,20bb,HJ,UTG,rfi,20bb_hj_vs_utg_Main_I5.png,HJ;UTG,,,,
Main,H6,image511.png,20bb,CO,UTG,rfi,20bb_co_vs_utg_Main_H6.png,CO;UTG;HJ,,,,
Main,I6,image511.png,20bb,CO,UTG,rfi,20bb_co_vs_utg_Main_I6.png,CO;UTG;HJ,,,,
Main,H7,image512.png,20bb,BTN,UTG,rfi,20bb_btn_vs_utg_Main_H7.png,BTN;UTG;HJ;CO,,,,
Main,I7,image512.png,20bb,BTN,UTG,rfi,20bb_btn_vs_utg_Main_I7.png,BTN;UTG;HJ;CO,,,,
Main,H8,image513.png,20bb,SB,UTG,rfi,20bb_sb_vs_utg_Main_H8.png,SB;UTG;HJ;CO;BTN,,,,
Main,I8,image513.png,20bb,SB,UTG,rfi,20bb_sb_vs_utg_Main_I8.png,SB;UTG;HJ;CO;BTN,,,,
Main,H9,image514.png,20bb,BB,UTG,rfi,20bb_bb_vs_utg_Main_H9.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,I9,image514.png,20bb,BB,UTG,rfi,20bb_bb_vs_utg_Main_I9.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,H82,image515.png,20bb,SB,UTG,jam,20bb_sb_vs_utg_Main_H82.png,SB;BB;BTN;HJ;CO,,,,
Main,I82,image515.png,20bb,SB,UTG,jam,20bb_sb_vs_utg_Main_I82.png,SB;BB;HJ;CO;BTN,,,,
Main,Q3,image516.png,40bb,UTG,UTG,rfi,40bb_utg_vs_utg_Main_Q3.png,UTG,,,,
Main,Q4,image517.png,40bb,UTG,UTG,rfi,40bb_utg_vs_utg_Main_Q4.png,UTG,,,,
Main,Q5,image518.png,40bb,HJ,UTG,rfi,40bb_hj_vs_utg_Main_Q5.png,HJ;UTG,,,,
Main,Q6,image519.png,40bb,CO,UTG,rfi,40bb_co_vs_utg_Main_Q6.png,CO;UTG;HJ,,,,
Main,Q7,image520.png,40bb,BTN,UTG,rfi,40bb_btn_vs_utg_Main_Q7.png,BTN;UTG;HJ;CO,,,,
Main,Q8,image521.png,40bb,SB,UTG,rfi,40bb_sb_vs_utg_Main_Q8.png,SB;UTG;HJ;CO;BTN,,,,
Main,Q9,image522.png,40bb,BB,UTG,rfi,40bb_bb_vs_utg_Main_Q9.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,R3,image523.png,40bb,UTG,UTG,rfi,40bb_utg_vs_utg_Main_R3.png,UTG,,,,
Main,R4,image524.png,40bb,UTG,UTG,rfi,40bb_utg_vs_utg_Main_R4.png,UTG,,,,
Main,R5,image525.png,40bb,HJ,UTG,rfi,40bb_hj_vs_utg_Main_R5.png,HJ;UTG,,,,
Main,R6,image526.png,40bb,CO,UTG,rfi,40bb_co_vs_utg_Main_R6.png,CO;UTG;HJ,,,,
Main,R7,image527.png,40bb,BTN,UTG,rfi,40bb_btn_vs_utg_Main_R7.png,BTN;UTG;HJ;CO,,,,
Main,R8,image528.png,40bb,SB,UTG,rfi,40bb_sb_vs_utg_Main_R8.png,SB;UTG;HJ;CO;BTN,,,,
Main,R9,image529.png,40bb,BB,UTG,rfi,40bb_bb_vs_utg_Main_R9.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,Q13,image530.png,40bb,UTG,UTG,rfi,40bb_utg_vs_utg_Main_Q13.png,UTG;BTN;SB;BB,,,,
Main,Q14,image531.png,40bb,HJ,UTG,rfi,40bb_hj_vs_utg_Main_Q14.png,HJ;UTG;SB;BB,,,,
Main,Q15,image532.png,40bb,CO,UTG,rfi,40bb_co_vs_utg_Main_Q15.png,CO;UTG;BB;HJ,,,,
Main,Q16,image533.png,40bb,BTN,UTG,rfi,40bb_btn_vs_utg_Main_Q16.png,BTN;UTG;HJ;CO,,,,
Main,Q17,image534.png,40bb,SB,UTG,rfi,40bb_sb_vs_utg_Main_Q17.png,SB;UTG;HJ;CO;BTN,,,,
Main,Q18,image535.png,40bb,BB,UTG,rfi,40bb_bb_vs_utg_Main_Q18.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,R13,image536.png,40bb,BTN,UTG,jam,40bb_btn_vs_utg_Main_R13.png,BTN;SB;BB;UTG,,,,
Main,R14,image537.png,40bb,HJ,UTG,jam,40bb_hj_vs_utg_Main_R14.png,HJ;SB;BB;UTG,,,,
Main,R15,image538.png,40bb,CO,UTG,jam,40bb_co_vs_utg_Main_R15.png,CO;BB;UTG;HJ,,,,
Main,R16,image538.png,40bb,BTN,UTG,jam,40bb_btn_vs_utg_Main_R16.png,BTN;UTG;HJ;CO,,,,
Main,R17,image539.png,40bb,SB,UTG,jam,40bb_sb_vs_utg_Main_R17.png,SB;UTG;HJ;CO;BTN,,,,
Main,R18,image540.png,40bb,BB,UTG,jam,40bb_bb_vs_utg_Main_R18.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,Q25,image541.png,40bb,HJ,UTG,rfi,40bb_hj_vs_utg_Main_Q25.png,HJ;UTG,,,,
Main,Q26,image542.png,40bb,CO,UTG,rfi,40bb_co_vs_utg_Main_Q26.png,CO;UTG;HJ,,,,
Main,Q27,image543.png,40bb,BTN,UTG,rfi,40bb_btn_vs_utg_Main_Q27.png,BTN;UTG;HJ;CO,,,,
Main,Q28,image544.png,40bb,SB,UTG,rfi,40bb_sb_vs_utg_Main_Q28.png,SB;UTG;HJ;CO;BTN,,,,
Main,Q29,image545.png,40bb,BB,UTG,rfi,40bb_bb_vs_utg_Main_Q29.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,R25,image546.png,40bb,HJ,UTG,jam,40bb_hj_vs_utg_Main_R25.png,HJ;UTG,,,,
Main,R26,image547.png,40bb,CO,UTG,jam,40bb_co_vs_utg_Main_R26.png,CO;UTG;HJ,,,,
Main,R27,image548.png,40bb,BTN,UTG,jam,40bb_btn_vs_utg_Main_R27.png,BTN;UTG;HJ;CO,,,,
Main,R28,image549.png,40bb,SB,UTG,jam,40bb_sb_vs_utg_Main_R28.png,SB;UTG;HJ;CO;BTN,,,,
Main,R29,image550.png,40bb,BB,UTG,rfi,40bb_bb_vs_utg_Main_R29.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,Q36,image551.png,40bb,CO,UTG,rfi,40bb_co_vs_utg_Main_Q36.png,CO;UTG;HJ,,,,
Main,Q37,image552.png,40bb,BTN,UTG,rfi,40bb_btn_vs_utg_Main_Q37.png,BTN;UTG;HJ;CO,,,,
Main,Q38,image553.png,40bb,SB,UTG,rfi,40bb_sb_vs_utg_Main_Q38.png,SB;UTG;HJ;CO;BTN,,,,
Main,Q39,image554.png,40bb,BB,UTG,rfi,40bb_bb_vs_utg_Main_Q39.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,R36,image555.png,40bb,CO,UTG,jam,40bb_co_vs_utg_Main_R36.png,CO;UTG;HJ,,,,
Main,R37,image556.png,40bb,BTN,UTG,jam,40bb_btn_vs_utg_Main_R37.png,BTN;UTG;HJ;CO,,,,
Main,R38,image557.png,40bb,SB,UTG,jam,40bb_sb_vs_utg_Main_R38.png,SB;UTG;HJ;CO;BTN,,,,
Main,R39,image558.png,40bb,BB,UTG,jam,40bb_bb_vs_utg_Main_R39.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,Q46,image559.png,40bb,BTN,UTG,rfi,40bb_btn_vs_utg_Main_Q46.png,BTN;UTG;HJ;CO,,,,
Main,R46,image560.png,40bb,BTN,UTG,jam,40bb_btn_vs_utg_Main_R46.png,BTN;UTG;HJ;CO,,,,
Main,Q47,image561.png,40bb,SB,UTG,rfi,40bb_sb_vs_utg_Main_Q47.png,SB;UTG;HJ;CO;BTN,,,,
Main,R47,image562.png,40bb,SB,UTG,jam,40bb_sb_vs_utg_Main_R47.png,SB;UTG;HJ;CO;BTN,,,,
Main,Q48,image563.png,40bb,BB,UTG,rfi,40bb_bb_vs_utg_Main_Q48.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,R48,image564.png,40bb,BB,UTG,jam,40bb_bb_vs_utg_Main_R48.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,Q56,image565.png,40bb,SB,UTG,rfi,40bb_sb_vs_utg_Main_Q56.png,SB;UTG;HJ;CO;BTN,,,,
Main,R56,image566.png,40bb,SB,UTG,jam,40bb_sb_vs_utg_Main_R56.png,SB;UTG;HJ;CO;BTN,,,,
Main,Q57,image567.png,40bb,SB,UTG,rfi,40bb_sb_vs_utg_Main_Q57.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,R57,image568.png,40bb,SB,UTG,jam,40bb_sb_vs_utg_Main_R57.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,Q69,image569.png,40bb,BB,UTG,rfi,40bb_bb_vs_utg_Main_Q69.png,SB;BB;UTG;HJ;CO;BTN,,,,
Main,R69,image569.png,40bb,BB,UTG,jam,40bb_bb_vs_utg_Main_R69.png,SB;BB;HJ;CO;BTN,,,,
Main,Q70,image570.png,40bb,BB,UTG,rfi,40bb_bb_vs_utg_Main_Q70.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,R70,image570.png,40bb,BB,UTG,jam,40bb_bb_vs_utg_Main_R70.png,BB;HJ;CO;BTN;SB,,,,
Main,B68,image571.png,15bb,BTN,UTG,iso,15bb_btn_vs_utg_Main_B68.png,BTN;UTG;HJ;CO,,,,
Main,C68,image571.png,15bb,SB,UTG,rfi,15bb_sb_vs_utg_Main_C68.png,SB;UTG;HJ;CO;BTN,,,,
Main,J3,image572.png,25bb,UTG,UTG,rfi,25bb_utg_vs_utg_Main_J3.png,UTG,,,,
Main,J4,image573.png,25bb,UTG,UTG,rfi,25bb_utg_vs_utg_Main_J4.png,UTG,,,,
Main,J5,image574.png,25bb,HJ,UTG,rfi,25bb_hj_vs_utg_Main_J5.png,HJ;UTG,,,,
Main,J6,image575.png,25bb,CO,UTG,rfi,25bb_co_vs_utg_Main_J6.png,CO;UTG;HJ,,,,
Main,J7,image576.png,25bb,BTN,UTG,rfi,25bb_btn_vs_utg_Main_J7.png,BTN;UTG;HJ;CO,,,,
Main,J8,image577.png,25bb,SB,UTG,rfi,25bb_sb_vs_utg_Main_J8.png,SB;UTG;HJ;CO;BTN,,,,
Main,J9,image578.png,25bb,BB,UTG,rfi,25bb_bb_vs_utg_Main_J9.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,K3,image579.png,25bb,UTG,UTG,rfi,25bb_utg_vs_utg_Main_K3.png,UTG,,,,
Main,K4,image580.png,25bb,UTG,UTG,rfi,25bb_utg_vs_utg_Main_K4.png,UTG,,,,
Main,K5,image581.png,25bb,HJ,UTG,rfi,25bb_hj_vs_utg_Main_K5.png,HJ;UTG,,,,
Main,K6,image582.png,25bb,CO,UTG,rfi,25bb_co_vs_utg_Main_K6.png,CO;UTG;HJ,,,,
Main,K7,image583.png,25bb,BTN,UTG,rfi,25bb_btn_vs_utg_Main_K7.png,BTN;UTG;HJ;CO,,,,
Main,K8,image584.png,25bb,SB,UTG,rfi,25bb_sb_vs_utg_Main_K8.png,SB;UTG;HJ;CO;BTN,,,,
Main,K9,image585.png,25bb,BB,UTG,rfi,25bb_bb_vs_utg_Main_K9.png,BB;UTG;HJ;CO;BTN;SB,,,,
Main,L3,image586.png,25bb,UTG,UTG,rfi,25bb_utg_vs_utg_Main_L3.png,UTG,,,,
Main,M3,image587.png,25bb,UTG,UTG,rfi,25bb_utg_vs_utg_Main_M3.png,UTG,,,,
Main,L4,image588.png,25bb,UTG,UTG,rfi,25bb_utg_vs_utg_Main_L4.png,UTG,,,,
Main,M4,image589.png,25bb,UTG,UTG,rfi,25bb_utg_vs_utg_Main_M4.png,UTG,,,,
Main,L5,image590.png,25bb,HJ,UTG,rfi,25bb_hj_vs_utg_Main_L5.png,HJ;UTG,,,,
Main,M5,image591.png,25bb,HJ,UTG,rfi,25bb_hj_vs_utg_Main_M5.png,HJ;UTG,,,,
Main,L6,image592.png,25bb,CO,UTG,rfi,25bb_co_vs_utg_Main_L6.png,CO;UTG;HJ,,,,
Main,M6,image593.png,25bb,CO,UTG,rfi,25bb_co_vs_utg_Main_M6.png,CO;UTG;HJ,,,,
Main,L7,image594.png,25bb,BTN,UTG,rfi,25bb_btn_vs_utg_Main_L7.png,BTN;UTG;HJ;CO,,,,
Main,M7,image595.png,25bb,BTN,UTG,rfi,25bb_btn_vs_utg_Main_M7.png,BTN;UTG;HJ;CO,,,,
Main,L8,image596.png,25bb,SB,UTG,rfi,25bb_sb_vs_utg_Main_L8.png,SB;UTG;HJ;CO;BTN,,,,
Main,M8,image597.png,25bb,SB,UTG,rfi,25bb_sb_vs_utg_Main_M8.png,SB;UTG;HJ;CO;BTN,,,,
Main,L9,image598.png,25bb,BB,UTG,rfi,25bb_bb_vs_utg_Main_L9.png,BB;UTG;HJ;CO;BTN;SB,,,,
